166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,419,419,419,419,419,419,433,433,433,434,266,264,244,264,244,264,264,245,264,265,264,264,264,264,264,265,245,264,187,171,166,166,166,166,166,166,166,166,167,264,264,265,264,264,264,264,265,264,245,245,264,165,166,166
166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,419,419,419,419,419,419,419,433,433,434,264,264,264,264,264,266,264,264,264,264,264,245,264,264,266,264,264,264,264,165,166,166,166,166,166,166,166,170,189,264,244,264,264,244,264,268,264,264,245,264,264,165,166,166
166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,419,419,419,419,419,419,419,433,433,434,264,264,265,264,264,264,244,264,245,264,264,264,264,264,264,244,264,266,264,165,166,166,166,166,166,166,170,189,264,264,264,268,264,264,264,264,245,264,264,265,264,165,166,166
166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,419,419,419,419,419,419,419,433,433,434,264,264,264,264,245,264,264,264,264,264,265,264,264,264,264,264,264,264,264,187,188,171,166,170,188,188,189,264,268,265,264,264,265,264,264,244,244,264,268,264,143,193,166,166
166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,419,419,419,419,419,419,419,433,433,434,264,245,264,245,264,264,264,264,244,264,264,264,264,265,264,264,245,264,264,264,264,187,188,189,264,264,264,264,264,264,245,264,264,265,264,264,264,264,245,264,165,166,166,166
166,166,166,166,166,166,167,432,433,433,433,419,419,419,419,419,419,419,419,419,419,419,419,433,433,434,264,264,264,264,264,265,264,245,264,264,264,264,264,264,264,264,264,264,264,264,264,245,264,264,264,265,264,244,264,264,264,264,244,264,264,265,264,264,264,143,193,166,166,166
166,166,166,166,166,166,167,432,433,433,433,433,419,419,419,419,419,419,419,419,419,419,419,433,433,434,266,264,244,264,264,266,264,264,264,264,265,264,244,264,264,244,264,264,264,154,155,156,264,264,264,264,264,264,264,245,264,264,264,264,264,264,264,143,144,193,166,166,166,166
166,166,166,166,166,166,167,413,432,433,433,433,433,419,419,419,419,419,419,419,419,419,433,433,433,434,264,244,264,264,264,264,264,244,264,264,264,245,264,264,266,264,264,264,154,204,177,178,264,264,245,264,264,264,265,264,264,268,264,245,268,264,143,193,166,166,166,166,166,166
166,166,166,166,166,166,167,435,432,433,433,433,433,433,433,433,419,419,419,419,433,433,433,433,433,434,264,264,264,244,264,245,264,264,264,264,264,264,266,264,264,264,264,264,176,181,199,200,264,264,264,264,264,264,264,264,264,264,264,264,264,143,193,166,166,166,166,166,166,166
166,166,166,166,166,166,167,457,432,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,434,264,264,264,264,264,264,266,264,245,264,264,223,223,223,223,223,223,223,176,178,223,223,223,223,223,223,223,223,223,223,223,223,264,264,143,193,166,166,166,166,166,166,166,166
166,166,166,166,166,166,192,145,432,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,434,264,245,245,264,264,264,245,264,264,264,264,223,154,159,221,221,222,223,176,178,223,154,155,155,156,223,154,155,155,155,156,223,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,167,413,432,433,433,433,433,433,419,419,419,419,433,433,433,433,433,433,434,264,264,264,264,265,264,264,264,266,264,264,223,176,178,223,223,223,223,176,178,223,176,177,177,178,223,176,181,199,182,178,223,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,167,435,432,433,433,433,433,419,419,419,419,419,419,433,433,433,433,434,415,264,264,264,264,264,244,264,264,264,264,264,223,180,200,223,154,221,221,226,200,223,180,199,199,200,223,176,178,223,176,178,223,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,167,457,435,432,433,433,433,419,419,419,419,419,419,433,433,433,433,434,437,264,264,265,264,264,264,264,245,264,264,264,223,179,223,223,179,223,223,223,223,223,179,223,223,223,223,176,178,223,176,178,223,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,192,145,435,432,433,433,433,419,419,419,419,419,419,433,433,433,433,434,459,266,264,264,245,264,244,264,264,265,264,264,223,179,223,154,228,221,221,221,161,223,179,223,154,155,155,204,178,223,176,178,223,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,457,432,433,433,433,419,419,419,419,419,419,433,433,433,433,415,264,264,264,264,264,264,264,264,264,244,264,264,223,179,223,179,223,223,223,223,179,223,179,223,180,199,184,199,200,223,176,178,223,264,264,187,171,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,192,145,432,433,433,433,419,419,419,419,419,433,433,433,433,434,437,264,264,244,264,264,264,264,264,264,264,264,264,223,246,221,249,223,154,156,223,179,223,224,221,227,223,179,223,223,223,176,178,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,433,433,433,433,434,459,266,264,264,264,265,264,264,245,244,264,264,264,223,179,223,201,223,198,183,223,179,223,223,223,223,223,179,223,220,221,248,178,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,433,433,433,433,434,264,264,264,264,264,264,266,264,264,264,264,245,264,223,179,223,223,223,223,179,223,224,160,155,159,221,221,227,223,223,223,176,178,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,433,433,433,433,434,264,264,245,264,264,245,264,264,244,264,264,264,264,223,179,223,154,155,155,178,223,223,176,177,178,223,223,223,223,154,155,204,178,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,419,433,433,433,433,415,264,264,264,264,244,264,264,264,264,265,264,266,264,223,179,223,198,199,182,203,156,223,198,199,200,223,158,222,223,176,181,199,200,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,419,419,419,419,419,433,433,433,433,434,437,264,264,265,264,264,264,245,264,264,264,264,264,264,223,179,223,223,223,180,199,200,223,223,223,223,223,179,223,223,176,178,223,223,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,419,419,419,419,433,433,433,434,415,459,264,266,264,264,264,264,264,264,264,245,264,245,264,223,179,223,158,221,227,223,223,223,158,221,161,223,176,155,159,226,200,223,157,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,419,419,419,419,433,433,434,329,437,264,264,264,245,264,264,244,264,264,264,264,264,264,264,223,179,223,179,223,223,223,158,221,249,223,201,223,198,199,183,223,223,223,179,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,419,419,419,419,433,433,434,351,459,244,264,264,264,264,264,264,264,265,264,264,264,264,264,223,179,223,224,221,221,221,227,223,179,223,223,223,223,223,179,223,158,221,227,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,419,419,419,419,433,433,434,373,264,264,264,244,264,244,264,264,264,245,264,264,264,264,264,223,179,223,223,223,223,223,223,223,179,223,158,221,161,223,179,223,179,223,223,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,419,419,419,419,433,433,434,264,264,264,245,264,264,264,264,245,264,264,264,264,244,264,264,223,179,223,220,161,223,158,221,221,228,160,205,223,201,223,224,221,228,221,161,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,419,419,419,433,433,433,434,264,244,264,264,264,245,264,264,264,264,264,245,264,264,264,264,223,179,223,223,179,223,179,223,223,223,176,178,223,223,223,223,223,223,223,179,223,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,433,419,433,433,433,433,434,264,264,264,264,264,245,264,264,244,264,264,264,264,264,264,264,223,224,221,221,227,223,224,161,223,220,226,199,221,221,221,221,221,221,221,227,223,264,264,143,193,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,432,433,433,433,433,433,433,433,433,433,434,264,264,264,265,264,264,264,264,264,265,264,264,244,264,264,264,223,223,223,223,223,223,223,201,223,223,223,223,223,223,223,223,223,223,223,223,223,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,413,432,433,433,433,433,433,433,433,434,415,264,245,264,264,264,244,264,264,245,264,264,264,264,264,264,264,264,264,266,264,264,264,264,264,264,264,264,264,266,264,264,264,264,266,264,264,264,264,143,193,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,170,189,435,413,414,414,283,284,284,285,414,415,437,264,264,264,245,264,264,264,264,264,264,264,245,264,264,245,264,264,264,264,264,264,244,264,264,264,245,264,264,264,264,264,264,264,264,264,264,264,264,187,171,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,264,457,435,436,436,283,284,284,285,436,437,459,264,244,264,264,264,244,264,264,244,264,264,264,245,264,264,264,264,244,264,264,264,264,264,264,265,264,264,264,244,264,264,264,264,245,264,264,244,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,264,264,457,458,458,305,306,306,307,458,459,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,245,264,264,264,264,264,245,264,264,264,264,264,264,264,264,264,265,264,264,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,266,264,264,264,264,264,264,264,264,264,264,264,245,266,264,264,265,264,264,264,264,264,264,264,286,288,264,264,264,264,264,264,264,264,264,264,264,264,245,264,264,264,264,264,264,264,265,264,264,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,264,264,264,245,264,266,264,244,264,264,264,264,264,264,264,264,264,264,143,144,144,144,144,144,308,310,144,144,144,144,144,145,264,264,266,264,244,264,264,264,265,264,264,245,264,264,264,264,264,244,264,187,171,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,167,264,245,264,264,265,264,264,264,264,245,264,265,264,264,244,264,264,143,193,166,166,166,166,166,308,310,166,166,166,166,166,192,144,145,264,264,264,264,264,264,264,264,264,264,264,264,264,266,264,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,192,145,264,264,244,264,264,264,244,264,264,264,264,264,264,264,264,143,193,166,166,166,166,166,166,308,310,166,166,166,166,166,166,166,192,144,145,264,264,264,245,264,264,264,264,244,264,264,264,245,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,264,264,264,264,245,264,264,264,264,244,264,266,245,244,264,165,166,166,166,38,56,56,56,308,310,56,56,56,56,39,166,166,166,166,192,145,264,244,264,264,265,264,264,264,264,265,264,245,264,266,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,264,264,264,264,264,264,244,264,265,264,264,264,264,264,143,193,166,38,56,57,23,23,23,23,23,23,23,23,23,55,56,39,34,166,166,192,145,264,264,266,264,245,264,266,264,264,264,264,264,264,266,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,265,245,264,265,264,264,264,264,264,264,264,264,266,264,165,166,38,57,23,23,23,23,23,23,23,23,23,23,23,23,23,55,56,39,166,166,192,145,264,264,264,264,264,264,264,264,264,265,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,264,264,244,264,264,264,245,264,264,244,245,264,264,264,165,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,55,39,166,166,167,264,264,264,266,264,244,264,264,266,264,264,264,244,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,167,264,264,264,264,264,265,264,264,264,264,264,264,264,143,193,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,166,166,192,145,264,264,264,264,264,264,245,264,264,264,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,192,145,264,245,264,264,264,264,264,265,264,264,264,143,193,166,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,166,166,166,167,264,264,265,264,264,264,264,264,264,245,264,264,165,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,167,264,265,264,266,264,264,244,264,264,143,144,193,166,166,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,166,166,166,192,145,264,264,264,264,244,264,265,264,264,264,143,193,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,192,144,144,144,144,144,144,144,144,144,193,166,166,166,166,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,166,166,166,166,167,264,245,264,264,264,264,264,264,264,264,165,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,166,166,166,166,167,264,264,264,264,245,264,264,143,144,144,193,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,33,166,166,166,166,192,145,244,264,265,264,264,245,165,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,12,12,61,166,166,166,166,166,167,264,264,264,264,266,264,165,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,35,23,23,23,23,23,23,23,23,23,23,23,23,11,12,61,166,166,166,166,166,166,166,166,167,264,264,245,264,264,143,193,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,60,13,23,23,23,23,23,23,23,23,23,23,11,61,166,166,166,166,166,166,166,166,166,166,192,144,144,144,144,144,193,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,60,13,23,23,23,23,23,23,23,23,23,33,166,166,166,166,34,34,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,60,12,13,23,23,23,23,23,11,12,61,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,60,12,12,12,12,12,61,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166
